idx,project,filename,window_start,window_end,label,logits
1328,MARS_20171001_20171031_32kHz,MARS_20171013_010909_resampled_32kHz.wav,35.0,40.0,orca_call,0.10794096
2052,MARS_20171001_20171031_32kHz,MARS_20171022_050326_resampled_32kHz.wav,55.0,60.0,orca_call,1.6705883
3076,MARS_20171001_20171031_32kHz,MARS_20171022_025326_resampled_32kHz.wav,375.0,380.0,orca_call,0.5455594
3100,MARS_20171001_20171031_32kHz,MARS_20171022_025326_resampled_32kHz.wav,495.0,500.0,orca_call,0.061911657
4926,MARS_20171001_20171031_32kHz,MARS_20171005_203909_resampled_32kHz.wav,25.0,30.0,orca_call,1.3631481
4930,MARS_20171001_20171031_32kHz,MARS_20171005_203909_resampled_32kHz.wav,45.0,50.0,orca_call,1.1055883
4944,MARS_20171001_20171031_32kHz,MARS_20171005_203909_resampled_32kHz.wav,115.0,120.0,orca_call,0.9935527
5539,MARS_20171001_20171031_32kHz,MARS_20171030_002753_resampled_32kHz.wav,90.0,95.0,orca_call,0.22032394
12044,MARS_20171001_20171031_32kHz,MARS_20171023_025002_resampled_32kHz.wav,215.0,220.0,orca_call,0.86566913
14180,MARS_20171001_20171031_32kHz,MARS_20171001_080021_resampled_32kHz.wav,95.0,100.0,orca_call,0.03459388
14210,MARS_20171001_20171031_32kHz,MARS_20171001_080021_resampled_32kHz.wav,245.0,250.0,orca_call,0.3406878
16543,MARS_20171001_20171031_32kHz,MARS_20171013_045909_resampled_32kHz.wav,510.0,515.0,orca_call,0.8830857
17319,MARS_20171001_20171031_32kHz,MARS_20171028_081756_resampled_32kHz.wav,190.0,195.0,orca_call,0.6731337
17390,MARS_20171001_20171031_32kHz,MARS_20171028_081756_resampled_32kHz.wav,545.0,550.0,orca_call,0.22847788
17396,MARS_20171001_20171031_32kHz,MARS_20171028_081756_resampled_32kHz.wav,575.0,580.0,orca_call,1.0488236
19716,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,175.0,180.0,orca_call,0.72350246
19718,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,185.0,190.0,orca_call,0.14222623
19720,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,195.0,200.0,orca_call,1.2825017
19728,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,235.0,240.0,orca_call,1.226272
19729,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,240.0,245.0,orca_call,0.35259253
19752,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,355.0,360.0,orca_call,1.4870858
19753,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,360.0,365.0,orca_call,1.8405591
19756,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,375.0,380.0,orca_call,1.4666907
19764,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,415.0,420.0,orca_call,0.9648932
19769,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,440.0,445.0,orca_call,1.2172377
19778,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,485.0,490.0,orca_call,2.310677
19780,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,495.0,500.0,orca_call,1.2432473
19781,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,500.0,505.0,orca_call,1.3478655
19786,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,525.0,530.0,orca_call,1.6496893
19790,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,545.0,550.0,orca_call,1.1061492
19791,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,550.0,555.0,orca_call,3.4418993
21155,MARS_20171001_20171031_32kHz,MARS_20171011_022908_resampled_32kHz.wav,170.0,175.0,orca_call,0.31991744
21212,MARS_20171001_20171031_32kHz,MARS_20171011_022908_resampled_32kHz.wav,455.0,460.0,orca_call,0.0022370368
26614,MARS_20171001_20171031_32kHz,MARS_20171012_052909_resampled_32kHz.wav,465.0,470.0,orca_call,1.1102934
28888,MARS_20171001_20171031_32kHz,MARS_20171018_235353_resampled_32kHz.wav,435.0,440.0,orca_call,0.31035244
29590,MARS_20171001_20171031_32kHz,MARS_20171026_123755_resampled_32kHz.wav,345.0,350.0,orca_call,1.9783149
34956,MARS_20171001_20171031_32kHz,MARS_20171028_030756_resampled_32kHz.wav,175.0,180.0,orca_call,0.81284815
36260,MARS_20171001_20171031_32kHz,MARS_20171011_080908_resampled_32kHz.wav,95.0,100.0,orca_call,0.3540783
36939,MARS_20171001_20171031_32kHz,MARS_20171012_233909_resampled_32kHz.wav,490.0,495.0,orca_call,0.2487626
37511,MARS_20171001_20171031_32kHz,MARS_20171011_182909_resampled_32kHz.wav,350.0,355.0,orca_call,0.033242494
37578,MARS_20171001_20171031_32kHz,MARS_20171015_035910_resampled_32kHz.wav,85.0,90.0,orca_call,0.20919053
38016,MARS_20171001_20171031_32kHz,MARS_20171007_085910_resampled_32kHz.wav,475.0,480.0,orca_call,0.14572518
38022,MARS_20171001_20171031_32kHz,MARS_20171007_085910_resampled_32kHz.wav,505.0,510.0,orca_call,0.55363894
38048,MARS_20171001_20171031_32kHz,MARS_20171020_135452_resampled_32kHz.wav,35.0,40.0,orca_call,0.28906536
40700,MARS_20171001_20171031_32kHz,MARS_20171005_192909_resampled_32kHz.wav,95.0,100.0,orca_call,1.5662811
40705,MARS_20171001_20171031_32kHz,MARS_20171005_192909_resampled_32kHz.wav,120.0,125.0,orca_call,1.069078
40713,MARS_20171001_20171031_32kHz,MARS_20171005_192909_resampled_32kHz.wav,160.0,165.0,orca_call,0.4990285
40717,MARS_20171001_20171031_32kHz,MARS_20171005_192909_resampled_32kHz.wav,180.0,185.0,orca_call,0.5006491
43937,MARS_20171001_20171031_32kHz,MARS_20171024_045211_resampled_32kHz.wav,80.0,85.0,orca_call,0.05631821
47939,MARS_20171001_20171031_32kHz,MARS_20171012_223909_resampled_32kHz.wav,290.0,295.0,orca_call,0.24724202
52102,MARS_20171001_20171031_32kHz,MARS_20171013_052909_resampled_32kHz.wav,105.0,110.0,orca_call,0.060048863
52105,MARS_20171001_20171031_32kHz,MARS_20171013_052909_resampled_32kHz.wav,120.0,125.0,orca_call,0.4296288
