idx,project,filename,window_start,window_end,label,logits
8451,MARS_20161101_20161130_32kHz,MARS_20161107_213127_resampled_32kHz.wav,250.0,255.0,orca_call,0.0065295845
8656,MARS_20161101_20161130_32kHz,MARS_20161114_112128_resampled_32kHz.wav,75.0,80.0,orca_call,0.48260647
8724,MARS_20161101_20161130_32kHz,MARS_20161114_112128_resampled_32kHz.wav,415.0,420.0,orca_call,0.01597786
8747,MARS_20161101_20161130_32kHz,MARS_20161114_112128_resampled_32kHz.wav,530.0,535.0,orca_call,0.5600186
21347,MARS_20161101_20161130_32kHz,MARS_20161109_024126_resampled_32kHz.wav,530.0,535.0,orca_call,0.019090489
23047,MARS_20161101_20161130_32kHz,MARS_20161114_105128_resampled_32kHz.wav,30.0,35.0,orca_call,0.3577053
23052,MARS_20161101_20161130_32kHz,MARS_20161114_105128_resampled_32kHz.wav,55.0,60.0,orca_call,0.78239876
23966,MARS_20161101_20161130_32kHz,MARS_20161124_102740_resampled_32kHz.wav,425.0,430.0,orca_call,0.017793134
28414,MARS_20161101_20161130_32kHz,MARS_20161109_133125_resampled_32kHz.wav,465.0,470.0,orca_call,0.85909605
30950,MARS_20161101_20161130_32kHz,MARS_20161115_153126_resampled_32kHz.wav,395.0,400.0,orca_call,1.0664016
30963,MARS_20161101_20161130_32kHz,MARS_20161115_153126_resampled_32kHz.wav,460.0,465.0,orca_call,0.18367659
35944,MARS_20161101_20161130_32kHz,MARS_20161124_161739_resampled_32kHz.wav,165.0,170.0,orca_call,0.48119932
36828,MARS_20161101_20161130_32kHz,MARS_20161125_022739_resampled_32kHz.wav,385.0,390.0,orca_call,0.39240038
43779,MARS_20161101_20161130_32kHz,MARS_20161114_113128_resampled_32kHz.wav,340.0,345.0,orca_call,1.3357236
43803,MARS_20161101_20161130_32kHz,MARS_20161114_113128_resampled_32kHz.wav,460.0,465.0,orca_call,0.26344508
43805,MARS_20161101_20161130_32kHz,MARS_20161114_113128_resampled_32kHz.wav,470.0,475.0,orca_call,1.4169502
43807,MARS_20161101_20161130_32kHz,MARS_20161114_113128_resampled_32kHz.wav,480.0,485.0,orca_call,0.1877536
