idx,project,filename,window_start,window_end,label,logits
5719,MARS_20170601_20170630_32kHz,MARS_20170609_091755_resampled_32kHz.wav,550.0,555.0,orca_call,0.29518938
5852,MARS_20170601_20170630_32kHz,MARS_20170621_044549_resampled_32kHz.wav,15.0,20.0,orca_call,0.15102594
7108,MARS_20170601_20170630_32kHz,MARS_20170621_043549_resampled_32kHz.wav,295.0,300.0,orca_call,0.16975825
7140,MARS_20170601_20170630_32kHz,MARS_20170621_043549_resampled_32kHz.wav,455.0,460.0,orca_call,1.1489574
7146,MARS_20170601_20170630_32kHz,MARS_20170621_043549_resampled_32kHz.wav,485.0,490.0,orca_call,2.2744923
7149,MARS_20170601_20170630_32kHz,MARS_20170621_043549_resampled_32kHz.wav,500.0,505.0,orca_call,1.8766003
8348,MARS_20170601_20170630_32kHz,MARS_20170609_004754_resampled_32kHz.wav,495.0,500.0,orca_call,0.070574805
43104,MARS_20170601_20170630_32kHz,MARS_20170623_235549_resampled_32kHz.wav,275.0,280.0,orca_call,0.1886596
46064,MARS_20170601_20170630_32kHz,MARS_20170619_043549_resampled_32kHz.wav,75.0,80.0,orca_call,0.77950776
46097,MARS_20170601_20170630_32kHz,MARS_20170619_043549_resampled_32kHz.wav,240.0,245.0,orca_call,0.362234
46100,MARS_20170601_20170630_32kHz,MARS_20170619_043549_resampled_32kHz.wav,255.0,260.0,orca_call,0.4064433
46102,MARS_20170601_20170630_32kHz,MARS_20170619_043549_resampled_32kHz.wav,265.0,270.0,orca_call,0.46107775
46103,MARS_20170601_20170630_32kHz,MARS_20170619_043549_resampled_32kHz.wav,270.0,275.0,orca_call,0.395517
46104,MARS_20170601_20170630_32kHz,MARS_20170619_043549_resampled_32kHz.wav,275.0,280.0,orca_call,1.2610061
46105,MARS_20170601_20170630_32kHz,MARS_20170619_043549_resampled_32kHz.wav,280.0,285.0,orca_call,1.352283
46110,MARS_20170601_20170630_32kHz,MARS_20170619_043549_resampled_32kHz.wav,305.0,310.0,orca_call,0.27472717
46111,MARS_20170601_20170630_32kHz,MARS_20170619_043549_resampled_32kHz.wav,310.0,315.0,orca_call,0.070509195
46133,MARS_20170601_20170630_32kHz,MARS_20170619_043549_resampled_32kHz.wav,420.0,425.0,orca_call,1.9499822
46160,MARS_20170601_20170630_32kHz,MARS_20170619_043549_resampled_32kHz.wav,555.0,560.0,orca_call,0.40832555
55656,MARS_20170601_20170630_32kHz,MARS_20170613_082755_resampled_32kHz.wav,35.0,40.0,orca_call,0.39915222
68856,MARS_20170601_20170630_32kHz,MARS_20170621_050549_resampled_32kHz.wav,35.0,40.0,orca_call,2.010198
68859,MARS_20170601_20170630_32kHz,MARS_20170621_050549_resampled_32kHz.wav,50.0,55.0,orca_call,4.648144
