idx,project,filename,window_start,window_end,label,logits
23071,MARS_20151201_20151231_32kHz,MARS_20151207_081815_resampled_32kHz.wav,145.0,150.0,orca_call,0.1638478
23140,MARS_20151201_20151231_32kHz,MARS_20151207_081815_resampled_32kHz.wav,490.0,495.0,orca_call,0.37470123
23145,MARS_20151201_20151231_32kHz,MARS_20151207_081815_resampled_32kHz.wav,515.0,520.0,orca_call,0.26240334
26981,MARS_20151201_20151231_32kHz,MARS_20151216_142018_resampled_32kHz.wav,495.0,500.0,orca_call,0.3482843
26982,MARS_20151201_20151231_32kHz,MARS_20151216_142018_resampled_32kHz.wav,500.0,505.0,orca_call,0.6028983
28435,MARS_20151201_20151231_32kHz,MARS_20151228_104505_resampled_32kHz.wav,560.0,565.0,orca_call,0.3026843
30758,MARS_20151201_20151231_32kHz,MARS_20151218_145018_resampled_32kHz.wav,60.0,65.0,orca_call,0.68433243
41214,MARS_20151201_20151231_32kHz,MARS_20151204_190815_resampled_32kHz.wav,135.0,140.0,orca_call,0.005689636
42777,MARS_20151201_20151231_32kHz,MARS_20151207_165815_resampled_32kHz.wav,150.0,155.0,orca_call,0.08716255
44676,MARS_20151201_20151231_32kHz,MARS_20151207_062815_resampled_32kHz.wav,45.0,50.0,orca_call,0.6695476
44682,MARS_20151201_20151231_32kHz,MARS_20151207_062815_resampled_32kHz.wav,75.0,80.0,orca_call,0.20538712
55136,MARS_20151201_20151231_32kHz,MARS_20151207_072815_resampled_32kHz.wav,145.0,150.0,orca_call,0.42503226
55138,MARS_20151201_20151231_32kHz,MARS_20151207_072815_resampled_32kHz.wav,155.0,160.0,orca_call,0.668118
55141,MARS_20151201_20151231_32kHz,MARS_20151207_072815_resampled_32kHz.wav,170.0,175.0,orca_call,0.032909155
55149,MARS_20151201_20151231_32kHz,MARS_20151207_072815_resampled_32kHz.wav,210.0,215.0,orca_call,0.018149756
55174,MARS_20151201_20151231_32kHz,MARS_20151207_072815_resampled_32kHz.wav,335.0,340.0,orca_call,1.3476824
55186,MARS_20151201_20151231_32kHz,MARS_20151207_072815_resampled_32kHz.wav,395.0,400.0,orca_call,0.5264003
55191,MARS_20151201_20151231_32kHz,MARS_20151207_072815_resampled_32kHz.wav,420.0,425.0,orca_call,0.24147189
83517,MARS_20151201_20151231_32kHz,MARS_20151217_045018_resampled_32kHz.wav,435.0,440.0,orca_call,0.19917077
85426,MARS_20151201_20151231_32kHz,MARS_20151205_142815_resampled_32kHz.wav,380.0,385.0,orca_call,0.3587179
86127,MARS_20151201_20151231_32kHz,MARS_20151218_144018_resampled_32kHz.wav,285.0,290.0,orca_call,0.10985289
87657,MARS_20151201_20151231_32kHz,MARS_20151227_204506_resampled_32kHz.wav,135.0,140.0,orca_call,0.6878378
89955,MARS_20151201_20151231_32kHz,MARS_20151207_105815_resampled_32kHz.wav,220.0,225.0,orca_call,0.06123332
89962,MARS_20151201_20151231_32kHz,MARS_20151207_105815_resampled_32kHz.wav,255.0,260.0,orca_call,0.5424551
90013,MARS_20151201_20151231_32kHz,MARS_20151207_105815_resampled_32kHz.wav,510.0,515.0,orca_call,0.2311787
93968,MARS_20151201_20151231_32kHz,MARS_20151218_142018_resampled_32kHz.wav,485.0,490.0,orca_call,0.08045054
96693,MARS_20151201_20151231_32kHz,MARS_20151207_093815_resampled_32kHz.wav,310.0,315.0,orca_call,0.12299166
103200,MARS_20151201_20151231_32kHz,MARS_20151207_031815_resampled_32kHz.wav,445.0,450.0,orca_call,0.22211844
103354,MARS_20151201_20151231_32kHz,MARS_20151218_063018_resampled_32kHz.wav,15.0,20.0,orca_call,0.047217883
103466,MARS_20151201_20151231_32kHz,MARS_20151218_063018_resampled_32kHz.wav,575.0,580.0,orca_call,1.0033054
106176,MARS_20151201_20151231_32kHz,MARS_20151207_065815_resampled_32kHz.wav,325.0,330.0,orca_call,0.28277457
109899,MARS_20151201_20151231_32kHz,MARS_20151207_071815_resampled_32kHz.wav,340.0,345.0,orca_call,0.8752621
109902,MARS_20151201_20151231_32kHz,MARS_20151207_071815_resampled_32kHz.wav,355.0,360.0,orca_call,0.44330484
109905,MARS_20151201_20151231_32kHz,MARS_20151207_071815_resampled_32kHz.wav,370.0,375.0,orca_call,0.35544068
109912,MARS_20151201_20151231_32kHz,MARS_20151207_071815_resampled_32kHz.wav,405.0,410.0,orca_call,0.02808252
115040,MARS_20151201_20151231_32kHz,MARS_20151218_082018_resampled_32kHz.wav,245.0,250.0,orca_call,0.11561043
119454,MARS_20151201_20151231_32kHz,MARS_20151207_110815_resampled_32kHz.wav,115.0,120.0,orca_call,0.79765636
119507,MARS_20151201_20151231_32kHz,MARS_20151207_110815_resampled_32kHz.wav,380.0,385.0,orca_call,0.16903919
119508,MARS_20151201_20151231_32kHz,MARS_20151207_110815_resampled_32kHz.wav,385.0,390.0,orca_call,0.4852391
119512,MARS_20151201_20151231_32kHz,MARS_20151207_110815_resampled_32kHz.wav,405.0,410.0,orca_call,0.53995425
127997,MARS_20151201_20151231_32kHz,MARS_20151207_061815_resampled_32kHz.wav,230.0,235.0,orca_call,0.013298057
128007,MARS_20151201_20151231_32kHz,MARS_20151207_061815_resampled_32kHz.wav,280.0,285.0,orca_call,0.1895977
144677,MARS_20151201_20151231_32kHz,MARS_20151201_231341_resampled_32kHz.wav,230.0,235.0,orca_call,0.6059352
147102,MARS_20151201_20151231_32kHz,MARS_20151203_031815_resampled_32kHz.wav,355.0,360.0,orca_call,0.013096467
148564,MARS_20151201_20151231_32kHz,MARS_20151219_040505_resampled_32kHz.wav,465.0,470.0,orca_call,0.17678207
148567,MARS_20151201_20151231_32kHz,MARS_20151219_040505_resampled_32kHz.wav,480.0,485.0,orca_call,0.05072535
155688,MARS_20151201_20151231_32kHz,MARS_20151207_100815_resampled_32kHz.wav,85.0,90.0,orca_call,0.045118235
157312,MARS_20151201_20151231_32kHz,MARS_20151207_022815_resampled_32kHz.wav,405.0,410.0,orca_call,0.33118168
161009,MARS_20151201_20151231_32kHz,MARS_20151207_111815_resampled_32kHz.wav,290.0,295.0,orca_call,0.22676396
161010,MARS_20151201_20151231_32kHz,MARS_20151207_111815_resampled_32kHz.wav,295.0,300.0,orca_call,0.08170711
164774,MARS_20151201_20151231_32kHz,MARS_20151218_052018_resampled_32kHz.wav,515.0,520.0,orca_call,0.0097971335
169773,MARS_20151201_20151231_32kHz,MARS_20151219_051505_resampled_32kHz.wav,310.0,315.0,orca_call,1.0708907
169776,MARS_20151201_20151231_32kHz,MARS_20151219_051505_resampled_32kHz.wav,325.0,330.0,orca_call,0.10640959
184958,MARS_20151201_20151231_32kHz,MARS_20151207_085815_resampled_32kHz.wav,35.0,40.0,orca_call,0.9382577
184959,MARS_20151201_20151231_32kHz,MARS_20151207_085815_resampled_32kHz.wav,40.0,45.0,orca_call,0.8529675
184969,MARS_20151201_20151231_32kHz,MARS_20151207_085815_resampled_32kHz.wav,90.0,95.0,orca_call,0.18717158
185039,MARS_20151201_20151231_32kHz,MARS_20151207_085815_resampled_32kHz.wav,440.0,445.0,orca_call,0.053961612
187793,MARS_20151201_20151231_32kHz,MARS_20151220_072505_resampled_32kHz.wav,410.0,415.0,orca_call,1.7200059
