idx,project,filename,window_start,window_end,label,logits
1326,MARS_20171001_20171031_32kHz,MARS_20171013_010909_resampled_32kHz.wav,25.0,30.0,orca_call,0.07327258
1328,MARS_20171001_20171031_32kHz,MARS_20171013_010909_resampled_32kHz.wav,35.0,40.0,orca_call,0.38891962
1385,MARS_20171001_20171031_32kHz,MARS_20171013_010909_resampled_32kHz.wav,320.0,325.0,orca_call,0.041044198
2052,MARS_20171001_20171031_32kHz,MARS_20171022_050326_resampled_32kHz.wav,55.0,60.0,orca_call,0.84918123
3076,MARS_20171001_20171031_32kHz,MARS_20171022_025326_resampled_32kHz.wav,375.0,380.0,orca_call,0.33002818
3100,MARS_20171001_20171031_32kHz,MARS_20171022_025326_resampled_32kHz.wav,495.0,500.0,orca_call,0.6231015
4926,MARS_20171001_20171031_32kHz,MARS_20171005_203909_resampled_32kHz.wav,25.0,30.0,orca_call,0.79753304
4930,MARS_20171001_20171031_32kHz,MARS_20171005_203909_resampled_32kHz.wav,45.0,50.0,orca_call,0.38062695
4944,MARS_20171001_20171031_32kHz,MARS_20171005_203909_resampled_32kHz.wav,115.0,120.0,orca_call,0.56968313
11227,MARS_20171001_20171031_32kHz,MARS_20171007_050910_resampled_32kHz.wav,330.0,335.0,orca_call,0.023547553
12044,MARS_20171001_20171031_32kHz,MARS_20171023_025002_resampled_32kHz.wav,215.0,220.0,orca_call,0.57929564
14165,MARS_20171001_20171031_32kHz,MARS_20171001_080021_resampled_32kHz.wav,20.0,25.0,orca_call,0.0012978837
14180,MARS_20171001_20171031_32kHz,MARS_20171001_080021_resampled_32kHz.wav,95.0,100.0,orca_call,0.013395116
14210,MARS_20171001_20171031_32kHz,MARS_20171001_080021_resampled_32kHz.wav,245.0,250.0,orca_call,0.45393628
16543,MARS_20171001_20171031_32kHz,MARS_20171013_045909_resampled_32kHz.wav,510.0,515.0,orca_call,0.87744313
17319,MARS_20171001_20171031_32kHz,MARS_20171028_081756_resampled_32kHz.wav,190.0,195.0,orca_call,0.49312955
17350,MARS_20171001_20171031_32kHz,MARS_20171028_081756_resampled_32kHz.wav,345.0,350.0,orca_call,0.13699353
17390,MARS_20171001_20171031_32kHz,MARS_20171028_081756_resampled_32kHz.wav,545.0,550.0,orca_call,0.3289147
17396,MARS_20171001_20171031_32kHz,MARS_20171028_081756_resampled_32kHz.wav,575.0,580.0,orca_call,0.5101149
19716,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,175.0,180.0,orca_call,0.40197605
19718,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,185.0,190.0,orca_call,0.16924015
19720,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,195.0,200.0,orca_call,0.74767846
19728,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,235.0,240.0,orca_call,1.1863445
19729,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,240.0,245.0,orca_call,0.4949885
19752,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,355.0,360.0,orca_call,0.90392923
19753,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,360.0,365.0,orca_call,1.4470692
19756,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,375.0,380.0,orca_call,0.97090614
19764,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,415.0,420.0,orca_call,0.49258393
19769,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,440.0,445.0,orca_call,0.87243605
19778,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,485.0,490.0,orca_call,1.628287
19780,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,495.0,500.0,orca_call,0.6865913
19781,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,500.0,505.0,orca_call,0.75734854
19786,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,525.0,530.0,orca_call,1.0416899
19790,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,545.0,550.0,orca_call,0.7446935
19791,MARS_20171001_20171031_32kHz,MARS_20171005_191909_resampled_32kHz.wav,550.0,555.0,orca_call,2.5213685
21155,MARS_20171001_20171031_32kHz,MARS_20171011_022908_resampled_32kHz.wav,170.0,175.0,orca_call,0.23144636
23544,MARS_20171001_20171031_32kHz,MARS_20171026_135755_resampled_32kHz.wav,115.0,120.0,orca_call,0.0011930242
25941,MARS_20171001_20171031_32kHz,MARS_20171030_084753_resampled_32kHz.wav,100.0,105.0,orca_call,0.007769145
26547,MARS_20171001_20171031_32kHz,MARS_20171012_052909_resampled_32kHz.wav,130.0,135.0,orca_call,0.25637394
26614,MARS_20171001_20171031_32kHz,MARS_20171012_052909_resampled_32kHz.wav,465.0,470.0,orca_call,1.0129554
28888,MARS_20171001_20171031_32kHz,MARS_20171018_235353_resampled_32kHz.wav,435.0,440.0,orca_call,0.24166533
28911,MARS_20171001_20171031_32kHz,MARS_20171018_235353_resampled_32kHz.wav,550.0,555.0,orca_call,0.21368629
29590,MARS_20171001_20171031_32kHz,MARS_20171026_123755_resampled_32kHz.wav,345.0,350.0,orca_call,1.4991288
34956,MARS_20171001_20171031_32kHz,MARS_20171028_030756_resampled_32kHz.wav,175.0,180.0,orca_call,0.5141164
35220,MARS_20171001_20171031_32kHz,MARS_20171028_071756_resampled_32kHz.wav,295.0,300.0,orca_call,0.14515263
36260,MARS_20171001_20171031_32kHz,MARS_20171011_080908_resampled_32kHz.wav,95.0,100.0,orca_call,0.24471644
36939,MARS_20171001_20171031_32kHz,MARS_20171012_233909_resampled_32kHz.wav,490.0,495.0,orca_call,0.27320805
37511,MARS_20171001_20171031_32kHz,MARS_20171011_182909_resampled_32kHz.wav,350.0,355.0,orca_call,0.072739236
37578,MARS_20171001_20171031_32kHz,MARS_20171015_035910_resampled_32kHz.wav,85.0,90.0,orca_call,0.31159925
38016,MARS_20171001_20171031_32kHz,MARS_20171007_085910_resampled_32kHz.wav,475.0,480.0,orca_call,0.14785793
38022,MARS_20171001_20171031_32kHz,MARS_20171007_085910_resampled_32kHz.wav,505.0,510.0,orca_call,0.41004026
38048,MARS_20171001_20171031_32kHz,MARS_20171020_135452_resampled_32kHz.wav,35.0,40.0,orca_call,0.28739095
40700,MARS_20171001_20171031_32kHz,MARS_20171005_192909_resampled_32kHz.wav,95.0,100.0,orca_call,0.86940557
40705,MARS_20171001_20171031_32kHz,MARS_20171005_192909_resampled_32kHz.wav,120.0,125.0,orca_call,0.5605494
40713,MARS_20171001_20171031_32kHz,MARS_20171005_192909_resampled_32kHz.wav,160.0,165.0,orca_call,0.21277535
40717,MARS_20171001_20171031_32kHz,MARS_20171005_192909_resampled_32kHz.wav,180.0,185.0,orca_call,0.0155330375
43937,MARS_20171001_20171031_32kHz,MARS_20171024_045211_resampled_32kHz.wav,80.0,85.0,orca_call,0.13440615
44645,MARS_20171001_20171031_32kHz,MARS_20171013_054909_resampled_32kHz.wav,20.0,25.0,orca_call,0.13125125
44717,MARS_20171001_20171031_32kHz,MARS_20171013_054909_resampled_32kHz.wav,380.0,385.0,orca_call,0.33366
47939,MARS_20171001_20171031_32kHz,MARS_20171012_223909_resampled_32kHz.wav,290.0,295.0,orca_call,0.12821022
47989,MARS_20171001_20171031_32kHz,MARS_20171012_223909_resampled_32kHz.wav,540.0,545.0,orca_call,0.17284203
52102,MARS_20171001_20171031_32kHz,MARS_20171013_052909_resampled_32kHz.wav,105.0,110.0,orca_call,0.39376068
52105,MARS_20171001_20171031_32kHz,MARS_20171013_052909_resampled_32kHz.wav,120.0,125.0,orca_call,0.87868905
52106,MARS_20171001_20171031_32kHz,MARS_20171013_052909_resampled_32kHz.wav,125.0,130.0,orca_call,0.19039014
52110,MARS_20171001_20171031_32kHz,MARS_20171013_052909_resampled_32kHz.wav,145.0,150.0,orca_call,0.44504607
52151,MARS_20171001_20171031_32kHz,MARS_20171013_052909_resampled_32kHz.wav,350.0,355.0,orca_call,0.1511325
58109,MARS_20171001_20171031_32kHz,MARS_20171017_044908_resampled_32kHz.wav,140.0,145.0,orca_call,0.24315071
58112,MARS_20171001_20171031_32kHz,MARS_20171017_044908_resampled_32kHz.wav,155.0,160.0,orca_call,0.1257332
58127,MARS_20171001_20171031_32kHz,MARS_20171017_044908_resampled_32kHz.wav,230.0,235.0,orca_call,0.20962822
58696,MARS_20171001_20171031_32kHz,MARS_20171030_085753_resampled_32kHz.wav,75.0,80.0,orca_call,0.32446998
58700,MARS_20171001_20171031_32kHz,MARS_20171030_085753_resampled_32kHz.wav,95.0,100.0,orca_call,0.8428463
58706,MARS_20171001_20171031_32kHz,MARS_20171030_085753_resampled_32kHz.wav,125.0,130.0,orca_call,0.11220167
58769,MARS_20171001_20171031_32kHz,MARS_20171030_085753_resampled_32kHz.wav,440.0,445.0,orca_call,0.21613818
62038,MARS_20171001_20171031_32kHz,MARS_20171028_175756_resampled_32kHz.wav,585.0,590.0,orca_call,0.45961666
64855,MARS_20171001_20171031_32kHz,MARS_20171012_103909_resampled_32kHz.wav,270.0,275.0,orca_call,0.1921052
64857,MARS_20171001_20171031_32kHz,MARS_20171012_103909_resampled_32kHz.wav,280.0,285.0,orca_call,0.15205601
64860,MARS_20171001_20171031_32kHz,MARS_20171012_103909_resampled_32kHz.wav,295.0,300.0,orca_call,0.34321752
65954,MARS_20171001_20171031_32kHz,MARS_20171009_031907_resampled_32kHz.wav,365.0,370.0,orca_call,0.23757201
66280,MARS_20171001_20171031_32kHz,MARS_20171013_175909_resampled_32kHz.wav,195.0,200.0,orca_call,0.7762132
66337,MARS_20171001_20171031_32kHz,MARS_20171013_175909_resampled_32kHz.wav,480.0,485.0,orca_call,0.4780745
66339,MARS_20171001_20171031_32kHz,MARS_20171013_175909_resampled_32kHz.wav,490.0,495.0,orca_call,1.0492066
66340,MARS_20171001_20171031_32kHz,MARS_20171013_175909_resampled_32kHz.wav,495.0,500.0,orca_call,2.1195002
71122,MARS_20171001_20171031_32kHz,MARS_20171012_053909_resampled_32kHz.wav,405.0,410.0,orca_call,1.402914
71643,MARS_20171001_20171031_32kHz,MARS_20171001_024024_resampled_32kHz.wav,10.0,15.0,orca_call,0.2072253
71752,MARS_20171001_20171031_32kHz,MARS_20171001_024024_resampled_32kHz.wav,555.0,560.0,orca_call,0.79286003
75642,MARS_20171001_20171031_32kHz,MARS_20171018_064353_resampled_32kHz.wav,205.0,210.0,orca_call,0.6121091
