idx,project,filename,window_start,window_end,label,logits
11041,MARS_20160701_20160731_32kHz,MARS_20160715_153742_resampled_32kHz.wav,90.0,95.0,orca_call,1.4638321
12710,MARS_20160701_20160731_32kHz,MARS_20160716_183741_resampled_32kHz.wav,35.0,40.0,orca_call,0.119788356
12786,MARS_20160701_20160731_32kHz,MARS_20160716_183741_resampled_32kHz.wav,415.0,420.0,orca_call,0.334342
12964,MARS_20160701_20160731_32kHz,MARS_20160716_134741_resampled_32kHz.wav,105.0,110.0,orca_call,0.16008532
12970,MARS_20160701_20160731_32kHz,MARS_20160716_134741_resampled_32kHz.wav,135.0,140.0,orca_call,0.03751406
13043,MARS_20160701_20160731_32kHz,MARS_20160716_134741_resampled_32kHz.wav,500.0,505.0,orca_call,0.113402404
13052,MARS_20160701_20160731_32kHz,MARS_20160716_134741_resampled_32kHz.wav,545.0,550.0,orca_call,0.060183845
13055,MARS_20160701_20160731_32kHz,MARS_20160716_134741_resampled_32kHz.wav,560.0,565.0,orca_call,0.19863525
13056,MARS_20160701_20160731_32kHz,MARS_20160716_134741_resampled_32kHz.wav,565.0,570.0,orca_call,0.17284343
13057,MARS_20160701_20160731_32kHz,MARS_20160716_134741_resampled_32kHz.wav,570.0,575.0,orca_call,0.06472955
51852,MARS_20160701_20160731_32kHz,MARS_20160710_064740_resampled_32kHz.wav,145.0,150.0,orca_call,1.0952903
62580,MARS_20160701_20160731_32kHz,MARS_20160727_140747_resampled_32kHz.wav,385.0,390.0,orca_call,0.21099478
68390,MARS_20160701_20160731_32kHz,MARS_20160716_071741_resampled_32kHz.wav,35.0,40.0,orca_call,0.16545635
68448,MARS_20160701_20160731_32kHz,MARS_20160716_071741_resampled_32kHz.wav,325.0,330.0,orca_call,0.20694444
74060,MARS_20160701_20160731_32kHz,MARS_20160715_091742_resampled_32kHz.wav,185.0,190.0,orca_call,0.10739223
75076,MARS_20160701_20160731_32kHz,MARS_20160729_113624_resampled_32kHz.wav,465.0,470.0,orca_call,0.007672891
79324,MARS_20160701_20160731_32kHz,MARS_20160729_112624_resampled_32kHz.wav,105.0,110.0,orca_call,0.475677
106563,MARS_20160701_20160731_32kHz,MARS_20160717_000741_resampled_32kHz.wav,100.0,105.0,orca_call,0.34835756
106649,MARS_20160701_20160731_32kHz,MARS_20160717_000741_resampled_32kHz.wav,530.0,535.0,orca_call,0.38284123
114822,MARS_20160701_20160731_32kHz,MARS_20160701_142742_resampled_32kHz.wav,595.0,600.0,orca_call,0.43725163
121506,MARS_20160701_20160731_32kHz,MARS_20160717_105748_resampled_32kHz.wav,415.0,420.0,orca_call,0.21498245
132147,MARS_20160701_20160731_32kHz,MARS_20160715_120742_resampled_32kHz.wav,220.0,225.0,orca_call,1.4937391
132152,MARS_20160701_20160731_32kHz,MARS_20160715_120742_resampled_32kHz.wav,245.0,250.0,orca_call,1.0593685
164311,MARS_20160701_20160731_32kHz,MARS_20160730_114623_resampled_32kHz.wav,240.0,245.0,orca_call,0.83815265
165005,MARS_20160701_20160731_32kHz,MARS_20160725_071739_resampled_32kHz.wav,110.0,115.0,orca_call,0.054931216
