idx,project,filename,window_start,window_end,label,logits
2044,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,15.0,20.0,orca_call,0.682018
2050,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,45.0,50.0,orca_call,0.22602019
2059,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,90.0,95.0,orca_call,0.069021456
2064,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,115.0,120.0,orca_call,0.42138994
2067,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,130.0,135.0,orca_call,0.71096027
2070,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,145.0,150.0,orca_call,0.626384
2071,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,150.0,155.0,orca_call,1.137863
2072,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,155.0,160.0,orca_call,1.6580229
2074,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,165.0,170.0,orca_call,0.22683841
2075,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,170.0,175.0,orca_call,0.5992574
2079,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,190.0,195.0,orca_call,0.27246994
2087,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,230.0,235.0,orca_call,0.34105074
2118,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,385.0,390.0,orca_call,1.5169172
2145,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,520.0,525.0,orca_call,0.16484168
2148,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,535.0,540.0,orca_call,0.079168014
2150,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,545.0,550.0,orca_call,0.81994486
2155,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,570.0,575.0,orca_call,1.5285517
2156,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,575.0,580.0,orca_call,1.6337667
2160,MARS_20160501_20160531_32kHz,MARS_20160512_044934_resampled_32kHz.wav,595.0,600.0,orca_call,0.27382088
3162,MARS_20160501_20160531_32kHz,MARS_20160523_155004_resampled_32kHz.wav,205.0,210.0,orca_call,0.11151748
