idx,project,filename,window_start,window_end,label,logits
2154,MARS_20161201_20161231_32kHz,MARS_20161214_033053_resampled_32kHz.wav,565.0,570.0,orca_call,0.1211596
10603,MARS_20161201_20161231_32kHz,MARS_20161221_051046_resampled_32kHz.wav,210.0,215.0,orca_call,0.1883745
11267,MARS_20161201_20161231_32kHz,MARS_20161214_023053_resampled_32kHz.wav,530.0,535.0,orca_call,0.34046173
11323,MARS_20161201_20161231_32kHz,MARS_20161231_005048_resampled_32kHz.wav,210.0,215.0,orca_call,0.1418239
12286,MARS_20161201_20161231_32kHz,MARS_20161214_021053_resampled_32kHz.wav,225.0,230.0,orca_call,0.2895
22495,MARS_20161201_20161231_32kHz,MARS_20161221_041046_resampled_32kHz.wav,270.0,275.0,orca_call,0.023117915
22533,MARS_20161201_20161231_32kHz,MARS_20161221_041046_resampled_32kHz.wav,460.0,465.0,orca_call,0.35727113
22534,MARS_20161201_20161231_32kHz,MARS_20161221_041046_resampled_32kHz.wav,465.0,470.0,orca_call,1.6225611
22535,MARS_20161201_20161231_32kHz,MARS_20161221_041046_resampled_32kHz.wav,470.0,475.0,orca_call,0.5506997
22537,MARS_20161201_20161231_32kHz,MARS_20161221_041046_resampled_32kHz.wav,480.0,485.0,orca_call,0.62520903
22543,MARS_20161201_20161231_32kHz,MARS_20161221_041046_resampled_32kHz.wav,510.0,515.0,orca_call,0.26751095
29109,MARS_20161201_20161231_32kHz,MARS_20161221_032046_resampled_32kHz.wav,340.0,345.0,orca_call,0.6472231
43221,MARS_20161201_20161231_32kHz,MARS_20161219_044048_resampled_32kHz.wav,320.0,325.0,orca_call,0.7238126
43244,MARS_20161201_20161231_32kHz,MARS_20161219_044048_resampled_32kHz.wav,435.0,440.0,orca_call,0.31904066
47135,MARS_20161201_20161231_32kHz,MARS_20161221_022046_resampled_32kHz.wav,90.0,95.0,orca_call,0.28868192
47140,MARS_20161201_20161231_32kHz,MARS_20161221_022046_resampled_32kHz.wav,115.0,120.0,orca_call,0.5890397
47641,MARS_20161201_20161231_32kHz,MARS_20161221_020046_resampled_32kHz.wav,220.0,225.0,orca_call,0.17833315
47656,MARS_20161201_20161231_32kHz,MARS_20161221_020046_resampled_32kHz.wav,295.0,300.0,orca_call,0.085275576
47679,MARS_20161201_20161231_32kHz,MARS_20161221_020046_resampled_32kHz.wav,410.0,415.0,orca_call,0.40910995
47709,MARS_20161201_20161231_32kHz,MARS_20161221_020046_resampled_32kHz.wav,560.0,565.0,orca_call,1.0075763
51962,MARS_20161201_20161231_32kHz,MARS_20161231_033048_resampled_32kHz.wav,225.0,230.0,orca_call,0.7127447
