idx,project,filename,window_start,window_end,label,logits
3088,MARS_20170501_20170531_32kHz,MARS_20170523_011106_resampled_32kHz.wav,435.0,440.0,orca_call,0.12742934
3090,MARS_20170501_20170531_32kHz,MARS_20170523_011106_resampled_32kHz.wav,445.0,450.0,orca_call,0.27555946
3095,MARS_20170501_20170531_32kHz,MARS_20170523_011106_resampled_32kHz.wav,470.0,475.0,orca_call,0.08375708
3099,MARS_20170501_20170531_32kHz,MARS_20170523_011106_resampled_32kHz.wav,490.0,495.0,orca_call,1.0485636
3100,MARS_20170501_20170531_32kHz,MARS_20170523_011106_resampled_32kHz.wav,495.0,500.0,orca_call,0.4696517
9317,MARS_20170501_20170531_32kHz,MARS_20170505_074107_resampled_32kHz.wav,380.0,385.0,orca_call,0.19844955
14912,MARS_20170501_20170531_32kHz,MARS_20170520_095107_resampled_32kHz.wav,155.0,160.0,orca_call,0.6034403
17923,MARS_20170501_20170531_32kHz,MARS_20170503_191106_resampled_32kHz.wav,210.0,215.0,orca_call,0.96760404
21171,MARS_20170501_20170531_32kHz,MARS_20170524_094107_resampled_32kHz.wav,250.0,255.0,orca_call,0.14004606
21185,MARS_20170501_20170531_32kHz,MARS_20170524_094107_resampled_32kHz.wav,320.0,325.0,orca_call,0.3638807
21195,MARS_20170501_20170531_32kHz,MARS_20170524_094107_resampled_32kHz.wav,370.0,375.0,orca_call,0.18873268
21196,MARS_20170501_20170531_32kHz,MARS_20170524_094107_resampled_32kHz.wav,375.0,380.0,orca_call,0.05175904
21215,MARS_20170501_20170531_32kHz,MARS_20170524_094107_resampled_32kHz.wav,470.0,475.0,orca_call,0.16558558
22163,MARS_20170501_20170531_32kHz,MARS_20170516_042106_resampled_32kHz.wav,410.0,415.0,orca_call,1.4862155
22165,MARS_20170501_20170531_32kHz,MARS_20170516_042106_resampled_32kHz.wav,420.0,425.0,orca_call,1.6324102
23892,MARS_20170501_20170531_32kHz,MARS_20170522_233107_resampled_32kHz.wav,55.0,60.0,orca_call,0.7516921
23906,MARS_20170501_20170531_32kHz,MARS_20170522_233107_resampled_32kHz.wav,125.0,130.0,orca_call,0.58880746
23924,MARS_20170501_20170531_32kHz,MARS_20170522_233107_resampled_32kHz.wav,215.0,220.0,orca_call,0.52523565
23926,MARS_20170501_20170531_32kHz,MARS_20170522_233107_resampled_32kHz.wav,225.0,230.0,orca_call,0.41442293
26675,MARS_20170501_20170531_32kHz,MARS_20170503_132106_resampled_32kHz.wav,170.0,175.0,orca_call,0.8338305
26694,MARS_20170501_20170531_32kHz,MARS_20170503_132106_resampled_32kHz.wav,265.0,270.0,orca_call,0.77657694
26697,MARS_20170501_20170531_32kHz,MARS_20170503_132106_resampled_32kHz.wav,280.0,285.0,orca_call,0.9189521
26698,MARS_20170501_20170531_32kHz,MARS_20170503_132106_resampled_32kHz.wav,285.0,290.0,orca_call,2.1257238
26700,MARS_20170501_20170531_32kHz,MARS_20170503_132106_resampled_32kHz.wav,295.0,300.0,orca_call,1.8003216
26704,MARS_20170501_20170531_32kHz,MARS_20170503_132106_resampled_32kHz.wav,315.0,320.0,orca_call,0.0771919
31519,MARS_20170501_20170531_32kHz,MARS_20170521_084107_resampled_32kHz.wav,390.0,395.0,orca_call,0.058224566
34576,MARS_20170501_20170531_32kHz,MARS_20170523_001106_resampled_32kHz.wav,75.0,80.0,orca_call,0.072327085
34591,MARS_20170501_20170531_32kHz,MARS_20170523_001106_resampled_32kHz.wav,150.0,155.0,orca_call,0.38246745
34634,MARS_20170501_20170531_32kHz,MARS_20170523_001106_resampled_32kHz.wav,365.0,370.0,orca_call,0.12711513
44684,MARS_20170501_20170531_32kHz,MARS_20170503_152106_resampled_32kHz.wav,215.0,220.0,orca_call,0.2611444
46763,MARS_20170501_20170531_32kHz,MARS_20170521_064106_resampled_32kHz.wav,410.0,415.0,orca_call,0.4365613
50509,MARS_20170501_20170531_32kHz,MARS_20170518_174107_resampled_32kHz.wav,540.0,545.0,orca_call,0.7150295
52354,MARS_20170501_20170531_32kHz,MARS_20170523_025106_resampled_32kHz.wav,165.0,170.0,orca_call,0.3858328
52940,MARS_20170501_20170531_32kHz,MARS_20170523_004106_resampled_32kHz.wav,95.0,100.0,orca_call,0.3584996
52984,MARS_20170501_20170531_32kHz,MARS_20170523_004106_resampled_32kHz.wav,315.0,320.0,orca_call,1.0716529
54139,MARS_20170501_20170531_32kHz,MARS_20170523_002106_resampled_32kHz.wav,90.0,95.0,orca_call,0.11473579
54168,MARS_20170501_20170531_32kHz,MARS_20170523_002106_resampled_32kHz.wav,235.0,240.0,orca_call,0.90540504
54172,MARS_20170501_20170531_32kHz,MARS_20170523_002106_resampled_32kHz.wav,255.0,260.0,orca_call,0.8190108
59323,MARS_20170501_20170531_32kHz,MARS_20170526_233107_resampled_32kHz.wav,210.0,215.0,orca_call,0.15516454
59327,MARS_20170501_20170531_32kHz,MARS_20170526_233107_resampled_32kHz.wav,230.0,235.0,orca_call,0.067516334
59330,MARS_20170501_20170531_32kHz,MARS_20170526_233107_resampled_32kHz.wav,245.0,250.0,orca_call,0.300319
59694,MARS_20170501_20170531_32kHz,MARS_20170523_130107_resampled_32kHz.wav,265.0,270.0,orca_call,0.046580993
59695,MARS_20170501_20170531_32kHz,MARS_20170523_130107_resampled_32kHz.wav,270.0,275.0,orca_call,0.16266122
62236,MARS_20170501_20170531_32kHz,MARS_20170505_070108_resampled_32kHz.wav,375.0,380.0,orca_call,0.19588211
62281,MARS_20170501_20170531_32kHz,MARS_20170503_125107_resampled_32kHz.wav,0.0,5.0,orca_call,0.091926806
62374,MARS_20170501_20170531_32kHz,MARS_20170503_125107_resampled_32kHz.wav,465.0,470.0,orca_call,1.262162
62383,MARS_20170501_20170531_32kHz,MARS_20170503_125107_resampled_32kHz.wav,510.0,515.0,orca_call,0.5068967
62386,MARS_20170501_20170531_32kHz,MARS_20170503_125107_resampled_32kHz.wav,525.0,530.0,orca_call,0.8347166
64810,MARS_20170501_20170531_32kHz,MARS_20170524_095107_resampled_32kHz.wav,45.0,50.0,orca_call,0.011704475
64861,MARS_20170501_20170531_32kHz,MARS_20170524_095107_resampled_32kHz.wav,300.0,305.0,orca_call,0.44720006
65779,MARS_20170501_20170531_32kHz,MARS_20170521_072106_resampled_32kHz.wav,90.0,95.0,orca_call,1.3663207
65780,MARS_20170501_20170531_32kHz,MARS_20170521_072106_resampled_32kHz.wav,95.0,100.0,orca_call,1.482558
65845,MARS_20170501_20170531_32kHz,MARS_20170521_072106_resampled_32kHz.wav,420.0,425.0,orca_call,0.19994244
65849,MARS_20170501_20170531_32kHz,MARS_20170521_072106_resampled_32kHz.wav,440.0,445.0,orca_call,1.1265368
65850,MARS_20170501_20170531_32kHz,MARS_20170521_072106_resampled_32kHz.wav,445.0,450.0,orca_call,0.19301945
67996,MARS_20170501_20170531_32kHz,MARS_20170526_100108_resampled_32kHz.wav,375.0,380.0,orca_call,0.79951996
70682,MARS_20170501_20170531_32kHz,MARS_20170524_101107_resampled_32kHz.wav,5.0,10.0,orca_call,0.28695682
70684,MARS_20170501_20170531_32kHz,MARS_20170524_101107_resampled_32kHz.wav,15.0,20.0,orca_call,0.48247796
73150,MARS_20170501_20170531_32kHz,MARS_20170523_104107_resampled_32kHz.wav,345.0,350.0,orca_call,0.043781675
75036,MARS_20170501_20170531_32kHz,MARS_20170508_044106_resampled_32kHz.wav,175.0,180.0,orca_call,0.023186974
80066,MARS_20170501_20170531_32kHz,MARS_20170516_215106_resampled_32kHz.wav,125.0,130.0,orca_call,0.34442842
86189,MARS_20170501_20170531_32kHz,MARS_20170507_184106_resampled_32kHz.wav,140.0,145.0,orca_call,0.10144194
86193,MARS_20170501_20170531_32kHz,MARS_20170507_184106_resampled_32kHz.wav,160.0,165.0,orca_call,0.70361084
86196,MARS_20170501_20170531_32kHz,MARS_20170507_184106_resampled_32kHz.wav,175.0,180.0,orca_call,0.8107535
86798,MARS_20170501_20170531_32kHz,MARS_20170526_232107_resampled_32kHz.wav,185.0,190.0,orca_call,0.6325142
86801,MARS_20170501_20170531_32kHz,MARS_20170526_232107_resampled_32kHz.wav,200.0,205.0,orca_call,1.4038243
86802,MARS_20170501_20170531_32kHz,MARS_20170526_232107_resampled_32kHz.wav,205.0,210.0,orca_call,0.54244673
86804,MARS_20170501_20170531_32kHz,MARS_20170526_232107_resampled_32kHz.wav,215.0,220.0,orca_call,1.8627678
86810,MARS_20170501_20170531_32kHz,MARS_20170526_232107_resampled_32kHz.wav,245.0,250.0,orca_call,1.7594813
86830,MARS_20170501_20170531_32kHz,MARS_20170526_232107_resampled_32kHz.wav,345.0,350.0,orca_call,0.64568084
86837,MARS_20170501_20170531_32kHz,MARS_20170526_232107_resampled_32kHz.wav,380.0,385.0,orca_call,0.35700732
86845,MARS_20170501_20170531_32kHz,MARS_20170526_232107_resampled_32kHz.wav,420.0,425.0,orca_call,0.55640477
89542,MARS_20170501_20170531_32kHz,MARS_20170516_213106_resampled_32kHz.wav,105.0,110.0,orca_call,0.18141651
89639,MARS_20170501_20170531_32kHz,MARS_20170516_213106_resampled_32kHz.wav,590.0,595.0,orca_call,0.7707507
92169,MARS_20170501_20170531_32kHz,MARS_20170521_085107_resampled_32kHz.wav,40.0,45.0,orca_call,0.2590698
92170,MARS_20170501_20170531_32kHz,MARS_20170521_085107_resampled_32kHz.wav,45.0,50.0,orca_call,0.0525539
92274,MARS_20170501_20170531_32kHz,MARS_20170521_085107_resampled_32kHz.wav,565.0,570.0,orca_call,0.027163811
92275,MARS_20170501_20170531_32kHz,MARS_20170521_085107_resampled_32kHz.wav,570.0,575.0,orca_call,0.035001688
103853,MARS_20170501_20170531_32kHz,MARS_20170503_182106_resampled_32kHz.wav,260.0,265.0,orca_call,0.8283444
108834,MARS_20170501_20170531_32kHz,MARS_20170524_122107_resampled_32kHz.wav,565.0,570.0,orca_call,0.12327603
113253,MARS_20170501_20170531_32kHz,MARS_20170501_155106_resampled_32kHz.wav,460.0,465.0,orca_call,0.30535144
115057,MARS_20170501_20170531_32kHz,MARS_20170503_142106_resampled_32kHz.wav,480.0,485.0,orca_call,0.16947907
116970,MARS_20170501_20170531_32kHz,MARS_20170527_032106_resampled_32kHz.wav,445.0,450.0,orca_call,0.30794412
116988,MARS_20170501_20170531_32kHz,MARS_20170527_032106_resampled_32kHz.wav,535.0,540.0,orca_call,0.26901525
116994,MARS_20170501_20170531_32kHz,MARS_20170527_032106_resampled_32kHz.wav,565.0,570.0,orca_call,0.017457947
117881,MARS_20170501_20170531_32kHz,MARS_20170505_060108_resampled_32kHz.wav,200.0,205.0,orca_call,0.082424246
119643,MARS_20170501_20170531_32kHz,MARS_20170521_075107_resampled_32kHz.wav,10.0,15.0,orca_call,0.15151668
119646,MARS_20170501_20170531_32kHz,MARS_20170521_075107_resampled_32kHz.wav,25.0,30.0,orca_call,0.38207644
119647,MARS_20170501_20170531_32kHz,MARS_20170521_075107_resampled_32kHz.wav,30.0,35.0,orca_call,0.5609776
119655,MARS_20170501_20170531_32kHz,MARS_20170521_075107_resampled_32kHz.wav,70.0,75.0,orca_call,0.48874813
119658,MARS_20170501_20170531_32kHz,MARS_20170521_075107_resampled_32kHz.wav,85.0,90.0,orca_call,0.03696596
119660,MARS_20170501_20170531_32kHz,MARS_20170521_075107_resampled_32kHz.wav,95.0,100.0,orca_call,0.30719554
119666,MARS_20170501_20170531_32kHz,MARS_20170521_075107_resampled_32kHz.wav,125.0,130.0,orca_call,0.060930587
119674,MARS_20170501_20170531_32kHz,MARS_20170521_075107_resampled_32kHz.wav,165.0,170.0,orca_call,1.0252191
119680,MARS_20170501_20170531_32kHz,MARS_20170521_075107_resampled_32kHz.wav,195.0,200.0,orca_call,0.0066171885
119697,MARS_20170501_20170531_32kHz,MARS_20170521_075107_resampled_32kHz.wav,280.0,285.0,orca_call,0.4306124
119699,MARS_20170501_20170531_32kHz,MARS_20170521_075107_resampled_32kHz.wav,290.0,295.0,orca_call,0.11874569
121011,MARS_20170501_20170531_32kHz,MARS_20170523_045106_resampled_32kHz.wav,250.0,255.0,orca_call,0.13638923
121013,MARS_20170501_20170531_32kHz,MARS_20170523_045106_resampled_32kHz.wav,260.0,265.0,orca_call,0.7795271
121014,MARS_20170501_20170531_32kHz,MARS_20170523_045106_resampled_32kHz.wav,265.0,270.0,orca_call,0.73065394
121023,MARS_20170501_20170531_32kHz,MARS_20170523_045106_resampled_32kHz.wav,310.0,315.0,orca_call,0.43951535
121025,MARS_20170501_20170531_32kHz,MARS_20170523_045106_resampled_32kHz.wav,320.0,325.0,orca_call,0.68139184
121326,MARS_20170501_20170531_32kHz,MARS_20170524_134107_resampled_32kHz.wav,25.0,30.0,orca_call,0.60503197
121327,MARS_20170501_20170531_32kHz,MARS_20170524_134107_resampled_32kHz.wav,30.0,35.0,orca_call,0.06846867
121881,MARS_20170501_20170531_32kHz,MARS_20170527_042106_resampled_32kHz.wav,400.0,405.0,orca_call,1.038828
121886,MARS_20170501_20170531_32kHz,MARS_20170527_042106_resampled_32kHz.wav,425.0,430.0,orca_call,0.91031134
121887,MARS_20170501_20170531_32kHz,MARS_20170527_042106_resampled_32kHz.wav,430.0,435.0,orca_call,1.5478171
125673,MARS_20170501_20170531_32kHz,MARS_20170523_000106_resampled_32kHz.wav,160.0,165.0,orca_call,0.9663079
125686,MARS_20170501_20170531_32kHz,MARS_20170523_000106_resampled_32kHz.wav,225.0,230.0,orca_call,0.41415405
128444,MARS_20170501_20170531_32kHz,MARS_20170527_024106_resampled_32kHz.wav,215.0,220.0,orca_call,0.65819067
129190,MARS_20170501_20170531_32kHz,MARS_20170521_083107_resampled_32kHz.wav,345.0,350.0,orca_call,7.2568655e-06
132965,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,20.0,25.0,orca_call,1.3208493
132968,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,35.0,40.0,orca_call,0.46835124
132979,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,90.0,95.0,orca_call,0.4143319
132981,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,100.0,105.0,orca_call,1.1934534
132992,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,155.0,160.0,orca_call,0.3619703
133002,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,205.0,210.0,orca_call,1.6189032
133005,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,220.0,225.0,orca_call,0.2368424
133010,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,245.0,250.0,orca_call,0.48989612
133016,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,275.0,280.0,orca_call,0.75862116
133021,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,300.0,305.0,orca_call,0.3073151
133027,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,330.0,335.0,orca_call,1.4290842
133029,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,340.0,345.0,orca_call,0.53955114
133032,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,355.0,360.0,orca_call,0.93234444
133033,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,360.0,365.0,orca_call,0.054492004
133036,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,375.0,380.0,orca_call,1.7511013
133037,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,380.0,385.0,orca_call,0.7251685
133056,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,475.0,480.0,orca_call,0.55818945
133058,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,485.0,490.0,orca_call,1.3896773
133059,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,490.0,495.0,orca_call,0.034142144
133063,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,510.0,515.0,orca_call,0.18950686
133065,MARS_20170501_20170531_32kHz,MARS_20170503_171106_resampled_32kHz.wav,520.0,525.0,orca_call,0.7219031
133119,MARS_20170501_20170531_32kHz,MARS_20170527_180107_resampled_32kHz.wav,190.0,195.0,orca_call,0.15582234
133172,MARS_20170501_20170531_32kHz,MARS_20170527_180107_resampled_32kHz.wav,455.0,460.0,orca_call,0.413542
133175,MARS_20170501_20170531_32kHz,MARS_20170527_180107_resampled_32kHz.wav,470.0,475.0,orca_call,0.9407681
133180,MARS_20170501_20170531_32kHz,MARS_20170527_180107_resampled_32kHz.wav,495.0,500.0,orca_call,0.019862302
