idx,project,filename,window_start,window_end,label,logits
16168,MARS_20170201_20170228_32kHz,MARS_20170210_112721_resampled_32kHz.wav,435.0,440.0,orca_call,0.024434976
28985,MARS_20170201_20170228_32kHz,MARS_20170202_060425_resampled_32kHz.wav,320.0,325.0,orca_call,0.032871902
64681,MARS_20170201_20170228_32kHz,MARS_20170227_040107_resampled_32kHz.wav,0.0,5.0,orca_call,0.43670583
64759,MARS_20170201_20170228_32kHz,MARS_20170227_040107_resampled_32kHz.wav,390.0,395.0,orca_call,0.046760328
68338,MARS_20170201_20170228_32kHz,MARS_20170225_210106_resampled_32kHz.wav,285.0,290.0,orca_call,0.3701448
99756,MARS_20170201_20170228_32kHz,MARS_20170225_165106_resampled_32kHz.wav,175.0,180.0,orca_call,0.042748652
102569,MARS_20170201_20170228_32kHz,MARS_20170226_091106_resampled_32kHz.wav,440.0,445.0,orca_call,1.0146894
115960,MARS_20170201_20170228_32kHz,MARS_20170226_230107_resampled_32kHz.wav,195.0,200.0,orca_call,0.86634135
118274,MARS_20170201_20170228_32kHz,MARS_20170201_054426_resampled_32kHz.wav,365.0,370.0,orca_call,0.10660759
118275,MARS_20170201_20170228_32kHz,MARS_20170201_054426_resampled_32kHz.wav,370.0,375.0,orca_call,0.24039996
138248,MARS_20170201_20170228_32kHz,MARS_20170202_075425_resampled_32kHz.wav,35.0,40.0,orca_call,0.14149609
138259,MARS_20170201_20170228_32kHz,MARS_20170202_075425_resampled_32kHz.wav,90.0,95.0,orca_call,0.106373884
138274,MARS_20170201_20170228_32kHz,MARS_20170202_075425_resampled_32kHz.wav,165.0,170.0,orca_call,0.44342184
155062,MARS_20170201_20170228_32kHz,MARS_20170226_202107_resampled_32kHz.wav,105.0,110.0,orca_call,0.32454455
159147,MARS_20170201_20170228_32kHz,MARS_20170205_153429_resampled_32kHz.wav,130.0,135.0,orca_call,0.36315215
159198,MARS_20170201_20170228_32kHz,MARS_20170205_153429_resampled_32kHz.wav,385.0,390.0,orca_call,0.10481023
159220,MARS_20170201_20170228_32kHz,MARS_20170205_153429_resampled_32kHz.wav,495.0,500.0,orca_call,0.049944617
159738,MARS_20170201_20170228_32kHz,MARS_20170204_083423_resampled_32kHz.wav,85.0,90.0,orca_call,0.23049709
159824,MARS_20170201_20170228_32kHz,MARS_20170204_083423_resampled_32kHz.wav,515.0,520.0,orca_call,1.3088719
159825,MARS_20170201_20170228_32kHz,MARS_20170204_083423_resampled_32kHz.wav,520.0,525.0,orca_call,1.2802539
173866,MARS_20170201_20170228_32kHz,MARS_20170214_194723_resampled_32kHz.wav,525.0,530.0,orca_call,0.61551714
175964,MARS_20170201_20170228_32kHz,MARS_20170202_072425_resampled_32kHz.wav,215.0,220.0,orca_call,0.082966365
191129,MARS_20170201_20170228_32kHz,MARS_20170210_105721_resampled_32kHz.wav,440.0,445.0,orca_call,0.43545276
192505,MARS_20170201_20170228_32kHz,MARS_20170226_100106_resampled_32kHz.wav,120.0,125.0,orca_call,0.6284053
206185,MARS_20170201_20170228_32kHz,MARS_20170202_074425_resampled_32kHz.wav,160.0,165.0,orca_call,0.45292908
206223,MARS_20170201_20170228_32kHz,MARS_20170202_074425_resampled_32kHz.wav,350.0,355.0,orca_call,1.2366042
206240,MARS_20170201_20170228_32kHz,MARS_20170202_074425_resampled_32kHz.wav,435.0,440.0,orca_call,0.48108137
222467,MARS_20170201_20170228_32kHz,MARS_20170201_024426_resampled_32kHz.wav,570.0,575.0,orca_call,0.56297266
252393,MARS_20170201_20170228_32kHz,MARS_20170201_090426_resampled_32kHz.wav,200.0,205.0,orca_call,0.16660571
269721,MARS_20170201_20170228_32kHz,MARS_20170216_005723_resampled_32kHz.wav,440.0,445.0,orca_call,0.42730337
281633,MARS_20170201_20170228_32kHz,MARS_20170202_084425_resampled_32kHz.wav,0.0,5.0,orca_call,0.31389382
305015,MARS_20170201_20170228_32kHz,MARS_20170215_161723_resampled_32kHz.wav,510.0,515.0,orca_call,0.3353682
305496,MARS_20170201_20170228_32kHz,MARS_20170226_225107_resampled_32kHz.wav,515.0,520.0,orca_call,0.9949157
305498,MARS_20170201_20170228_32kHz,MARS_20170226_225107_resampled_32kHz.wav,525.0,530.0,orca_call,0.5565204
322041,MARS_20170201_20170228_32kHz,MARS_20170214_154723_resampled_32kHz.wav,190.0,195.0,orca_call,0.065334745
326614,MARS_20170201_20170228_32kHz,MARS_20170202_090425_resampled_32kHz.wav,255.0,260.0,orca_call,0.22624019
329557,MARS_20170201_20170228_32kHz,MARS_20170201_062426_resampled_32kHz.wav,570.0,575.0,orca_call,0.32153764
343074,MARS_20170201_20170228_32kHz,MARS_20170202_085425_resampled_32kHz.wav,355.0,360.0,orca_call,0.01232972
350571,MARS_20170201_20170228_32kHz,MARS_20170226_101106_resampled_32kHz.wav,40.0,45.0,orca_call,0.5949974
350584,MARS_20170201_20170228_32kHz,MARS_20170226_101106_resampled_32kHz.wav,105.0,110.0,orca_call,0.9855913
350608,MARS_20170201_20170228_32kHz,MARS_20170226_101106_resampled_32kHz.wav,225.0,230.0,orca_call,0.8628845
356433,MARS_20170201_20170228_32kHz,MARS_20170225_192106_resampled_32kHz.wav,315.0,320.0,orca_call,0.69324887
399313,MARS_20170201_20170228_32kHz,MARS_20170221_234107_resampled_32kHz.wav,530.0,535.0,orca_call,0.78054607
399323,MARS_20170201_20170228_32kHz,MARS_20170221_234107_resampled_32kHz.wav,580.0,585.0,orca_call,0.3635748
412968,MARS_20170201_20170228_32kHz,MARS_20170201_080426_resampled_32kHz.wav,405.0,410.0,orca_call,0.026403613
412998,MARS_20170201_20170228_32kHz,MARS_20170201_080426_resampled_32kHz.wav,555.0,560.0,orca_call,0.30650604
443730,MARS_20170201_20170228_32kHz,MARS_20170202_080425_resampled_32kHz.wav,15.0,20.0,orca_call,0.12534359
443798,MARS_20170201_20170228_32kHz,MARS_20170202_080425_resampled_32kHz.wav,355.0,360.0,orca_call,0.2983863
443799,MARS_20170201_20170228_32kHz,MARS_20170202_080425_resampled_32kHz.wav,360.0,365.0,orca_call,0.57383907
443807,MARS_20170201_20170228_32kHz,MARS_20170202_080425_resampled_32kHz.wav,400.0,405.0,orca_call,0.34347165
456427,MARS_20170201_20170228_32kHz,MARS_20170214_181723_resampled_32kHz.wav,500.0,505.0,orca_call,0.5650191
456429,MARS_20170201_20170228_32kHz,MARS_20170214_181723_resampled_32kHz.wav,510.0,515.0,orca_call,0.17828727
464923,MARS_20170201_20170228_32kHz,MARS_20170202_082425_resampled_32kHz.wav,380.0,385.0,orca_call,0.030945562
464926,MARS_20170201_20170228_32kHz,MARS_20170202_082425_resampled_32kHz.wav,395.0,400.0,orca_call,0.10678262
466633,MARS_20170201_20170228_32kHz,MARS_20170226_092106_resampled_32kHz.wav,530.0,535.0,orca_call,0.8013229
469664,MARS_20170201_20170228_32kHz,MARS_20170210_121721_resampled_32kHz.wav,85.0,90.0,orca_call,0.22424161
469685,MARS_20170201_20170228_32kHz,MARS_20170210_121721_resampled_32kHz.wav,190.0,195.0,orca_call,0.24504068
469729,MARS_20170201_20170228_32kHz,MARS_20170210_121721_resampled_32kHz.wav,410.0,415.0,orca_call,0.5891665
