date,files,seconds,hours,expected_windows,pct_of_day,short_files,note
2016-09-01,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-02,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-03,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-04,9,4963.0,1.38,992,5.7,1,PARTIAL
2016-09-05,0,0.0,0.00,0,0.0,0,ABSENT
2016-09-06,51,30600.0,8.50,6120,35.4,0,PARTIAL
2016-09-07,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-08,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-09,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-10,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-11,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-12,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-13,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-14,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-15,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-16,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-17,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-18,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-19,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-20,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-21,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-22,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-23,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-24,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-25,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-26,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-27,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-28,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-29,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-09-30,144,86400.0,24.00,17280,100.0,0,COMPLETE
