date,files,seconds,hours,expected_windows,pct_of_day,short_files,note
2016-07-01,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-02,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-03,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-04,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-05,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-06,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-07,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-08,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-09,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-10,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-11,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-12,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-13,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-14,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-15,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-16,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-17,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-18,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-19,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-20,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-21,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-22,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-23,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-24,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-25,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-26,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-27,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-28,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-29,144,86310.0,23.98,17262,99.9,1,COMPLETE
2016-07-30,144,86400.0,24.00,17280,100.0,0,COMPLETE
2016-07-31,144,86400.0,24.00,17280,100.0,0,COMPLETE
