date,files,seconds,hours,expected_windows,pct_of_day,short_files,note
2026-04-01,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-02,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-03,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-04,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-05,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-06,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-07,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-08,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-09,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-10,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-11,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-12,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-13,38,22595.0,6.28,4519,26.2,1,PARTIAL
2026-04-14,145,86360.5,23.99,17273,100.0,2,COMPLETE
2026-04-15,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-16,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-17,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-18,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-19,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-20,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-21,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-22,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-23,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-24,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-25,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-26,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-27,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-28,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-29,144,86400.0,24.00,17280,100.0,0,COMPLETE
2026-04-30,144,86400.0,24.00,17280,100.0,0,COMPLETE
