date,files,seconds,hours,expected_windows,pct_of_day,short_files,note
2017-05-01,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-02,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-03,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-04,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-05,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-06,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-07,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-08,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-09,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-10,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-11,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-12,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-13,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-14,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-15,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-16,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-17,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-18,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-19,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-20,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-21,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-22,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-23,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-24,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-25,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-26,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-27,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-28,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-29,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-30,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-05-31,144,86400.0,24.00,17280,100.0,0,COMPLETE
