date,files,seconds,hours,expected_windows,pct_of_day,short_files,note
2019-03-01,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-02,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-03,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-04,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-05,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-06,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-07,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-08,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-09,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-10,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-11,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-12,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-13,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-14,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-15,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-16,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-17,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-18,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-19,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-20,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-21,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-22,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-23,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-24,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-25,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-26,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-27,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-28,144,86400.0,24.00,17280,100.0,0,COMPLETE
2019-03-29,138,82274.0,22.85,16454,95.2,1,NEAR-COMPLETE
2019-03-30,136,81600.0,22.67,16320,94.4,0,NEAR-COMPLETE
2019-03-31,144,86400.0,24.00,17280,100.0,0,COMPLETE
