date,files,seconds,hours,expected_windows,pct_of_day,short_files,note
2018-02-01,140,84000.0,23.33,16800,97.2,0,NEAR-COMPLETE
2018-02-02,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-03,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-04,142,85200.0,23.67,17040,98.6,0,NEAR-COMPLETE
2018-02-05,140,84000.0,23.33,16800,97.2,0,NEAR-COMPLETE
2018-02-06,141,84600.0,23.50,16920,97.9,0,NEAR-COMPLETE
2018-02-07,141,84600.0,23.50,16920,97.9,0,NEAR-COMPLETE
2018-02-08,140,83650.0,23.24,16730,96.8,1,NEAR-COMPLETE
2018-02-09,43,25800.0,7.17,5160,29.9,0,PARTIAL
2018-02-10,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-11,138,82800.0,23.00,16560,95.8,0,NEAR-COMPLETE
2018-02-12,138,82800.0,23.00,16560,95.8,0,NEAR-COMPLETE
2018-02-13,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-14,141,84600.0,23.50,16920,97.9,0,NEAR-COMPLETE
2018-02-15,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-16,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-17,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-18,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-19,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-20,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-21,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-22,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-23,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-24,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-25,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-26,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-27,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-02-28,144,86400.0,24.00,17280,100.0,0,COMPLETE
