date,files,seconds,hours,expected_windows,pct_of_day,short_files,note
2015-09-01,141,84324.0,23.42,16864,97.6,1,NEAR-COMPLETE
2015-09-02,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-03,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-04,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-05,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-06,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-07,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-08,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-09,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-10,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-11,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-12,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-13,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-14,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-15,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-16,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-17,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-18,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-19,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-20,147,86705.0,24.08,17340,100.4,3,COMPLETE
2015-09-21,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-22,144,86127.0,23.92,17225,99.7,1,COMPLETE
2015-09-23,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-24,146,86551.0,24.04,17309,100.2,2,COMPLETE
2015-09-25,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-26,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-27,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-28,145,86232.0,23.95,17245,99.8,3,COMPLETE
2015-09-29,144,86400.0,24.00,17280,100.0,0,COMPLETE
2015-09-30,144,86400.0,24.00,17280,100.0,0,COMPLETE
