date,files,seconds,hours,expected_windows,pct_of_day,short_files,note
2017-11-01,147,86362.0,23.99,17272,100.0,5,COMPLETE
2017-11-02,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-03,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-04,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-05,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-06,64,38400.0,10.67,7680,44.4,0,PARTIAL
2017-11-07,47,28200.0,7.83,5640,32.6,0,PARTIAL
2017-11-08,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-09,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-10,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-11,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-12,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-13,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-14,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-15,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-16,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-17,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-18,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-19,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-20,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-21,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-22,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-23,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-24,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-25,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-26,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-27,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-28,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-29,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-11-30,144,86400.0,24.00,17280,100.0,0,COMPLETE
