date,files,seconds,hours,expected_windows,pct_of_day,short_files,note
2018-09-01,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-02,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-03,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-04,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-05,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-06,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-07,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-08,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-09,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-10,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-11,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-12,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-13,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-14,143,85800.0,23.83,17160,99.3,0,NEAR-COMPLETE
2018-09-15,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-16,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-17,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-18,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-19,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-20,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-21,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-22,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-23,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-24,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-25,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-26,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-27,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-28,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-29,144,86400.0,24.00,17280,100.0,0,COMPLETE
2018-09-30,144,86400.0,24.00,17280,100.0,0,COMPLETE
