date,files,seconds,hours,expected_windows,pct_of_day,short_files,note
2017-07-01,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-02,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-03,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-04,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-05,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-06,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-07,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-08,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-09,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-10,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-11,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-12,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-13,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-14,151,86164.0,23.93,17232,99.7,8,COMPLETE
2017-07-15,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-16,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-17,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-18,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-19,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-20,142,84752.0,23.54,16950,98.1,1,NEAR-COMPLETE
2017-07-21,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-22,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-23,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-24,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-25,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-26,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-27,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-28,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-29,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-30,144,86400.0,24.00,17280,100.0,0,COMPLETE
2017-07-31,144,86400.0,24.00,17280,100.0,0,COMPLETE
