date,files,seconds,hours,expected_windows,pct_of_day,short_files,note
2015-07-01,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-02,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-03,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-04,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-05,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-06,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-07,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-08,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-09,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-10,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-11,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-12,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-13,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-14,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-15,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-16,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-17,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-18,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-19,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-20,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-21,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-22,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-23,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-24,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-25,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-26,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-27,0,0.0,0.00,0,0.0,0,ABSENT
2015-07-28,36,21600.0,6.00,4320,25.0,0,PARTIAL
2015-07-29,144,86042.0,23.90,17209,99.6,1,COMPLETE
2015-07-30,145,86605.0,24.06,17321,100.2,1,OVER-24H
2015-07-31,144,86400.0,24.00,17280,100.0,0,COMPLETE
